"lang"
{
	"Language"		"brazilian"
	"Tokens"
	{
		"CardName_10001"		"[C3] Venomante"
		"CardText_10226"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:509[Ataque]].<BR/>\n<BR/>\n[activatedability[[color:ability[Ativa &#9632;1:]] Este [g:0[herói]] e os seus [g:601[aliados adjacentes]] ganham +X de [g:505[Regeneração]] durante esta rodada, sendo X a metade do [g:509[Ataque]] do [g:0[herói]].]]"
		"CardEffect_10226_0"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:509[Ataque]]."
		"CardName_10478"		"Martelo da Bonança"
		"CardText_10478"		"Este [g:0[herói]] e os seus [g:601[aliados adjacentes]] ganham +X de [g:505[Regeneração]] durante esta rodada, sendo X a metade do [g:509[Ataque]] do herói."
		"CardName_10230"		"[U8] Emblema de Ristul"
		"CardText_10230"		"Ao equipar, o [g:0[herói]] recebe +4 de [g:510[Vida]] e -2 de [g:504[Armadura]]. A [g:607[unidade]] que estiver bloqueando este [g:0[herói]] recebe -2 de [g:504[Armadura]]."
		"CardEffect_10230_0"		"A [g:607[unidade]] que estiver bloqueando este [g:0[herói]] recebe -2 de [g:504[Armadura]]."
		"CardName_10231"		"[U5] Manto da Carnificina Perpétua"
		"CardText_10231"		"Ao equipar, o [g:0[herói]] ganha +8 de [g:510[Vida]]. Pegue uma carta quando um [g:601[aliado adjacente]] a este [g:0[herói]] morrer."
		"CardEffect_10231_0"		"Pegue uma carta quando um [g:601[aliado adjacente]] a este [g:0[herói]] morrer."
		"CardName_10232"		"[C5] Escudo Seráfico"
		"CardText_10232"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:504[Armadura]]. Todas as unidades recebem -2 de [g:509[Ataque]]."
		"CardEffect_10232_0"		"Todas as unidades recebem -2 de [g:509[Ataque]]."
		"CardName_10234"		"[U0] Faca de Caça"
		"CardText_10234"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:509[Ataque]]. Receba 5 de ouro quando um [g:0[herói]] inimigo morrer. Receba 1 de ouro quando uma [g:1[criatura]] inimiga morrer."
		"CardEffect_10234_0"		"Receba 1 de ouro quando uma [g:1[criatura]] inimiga morrer."
		"CardName_10235"		"[U4] Livro dos Mortos"
		"CardText_10235"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:510[Vida]]. Coloque uma carga no {s:thisCardName} quando uma [[Criatura Guerreira]] aliada morrer.<BR/>\n<BR/>\n[activatedability[[color:ability[Ativa &#9632;2:]] [g:409[Invoque]] um [[Zumbi]] para cada carga e remova todas as cargas.]]"
		"CardEffect_10235_0"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:510[Vida]]."
		"CardName_10480"		"Livro dos Mortos"
		"CardText_10480"		"[g:409[Invoque]] um [[Zumbi]] para cada carga e remova todas as cargas."
		"CardEffect_10480_0"		"Coloque uma carga no {s:thisCardName} quando uma [[Criatura Guerreira]] aliada morrer."
		"CardName_10236"		"[U13] Capa do Herói"
		"CardText_10236"		"Ao equipar, o [g:0[herói]] ganha +16 de [g:510[Vida]]."
		"CardEffect_10236_0"		"Ao equipar, o [g:0[herói]] ganha +16 de [g:510[Vida]]."
		"CardName_10237"		"[U6] Armadura de Placas"
		"CardText_10237"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:504[Armadura]]."
		"CardEffect_10237_0"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:504[Armadura]]."
		"CardName_10238"		"[U12] Claymore"
		"CardText_10238"		"Ao equipar, o [g:0[herói]] ganha<br>+8 de [g:509[Ataque]]."
		"CardEffect_10238_0"		"Ao equipar, o [g:0[herói]] ganha +8 de [g:509[Ataque]]."
		"CardName_10241"		"[B1] Ampulheta de Claszureme"
		"CardText_10241"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:510[Vida]]. Sempre que o adversário pegar uma carta, dê a ela +1 de [g:407[Trava]] se este [g:0[herói]] estiver posicionado em uma trilha."
		"CardEffect_10241_0"		"Sempre que o adversário pegar uma carta, dê a ela +1 de [g:407[Trava]] se este [g:0[herói]] estiver posicionado em uma trilha."
		"CardName_10242"		"[C10] Escudo de Basílio"
		"CardText_10242"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:504[Armadura]]. Os [g:601[aliados adjacentes]] a este [g:0[herói]] ganham +1 de [g:504[Armadura]]."
		"CardEffect_10242_0"		"Os [g:601[aliados adjacentes]] a este [g:0[herói]] ganham +1 de [g:504[Armadura]]."
		"CardName_10243"		"[C4] Escudo de Áquila"
		"CardText_10243"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:504[Armadura]]. Os [g:601[aliados adjacentes]] a este [g:0[herói]] ganham +3 de [g:504[Armadura]]."
		"CardEffect_10243_0"		"Os [g:601[aliados adjacentes]] a este [g:0[herói]] ganham +3 de [g:504[Armadura]]."
		"CardName_10248"		"[U14] Proteção de Shiva"
		"CardText_10248"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:504[Armadura]].<BR/>\n<BR/>\n[activatedability[[color:ability[Ativa &#9632;2:]] [g:401[Modifique]] uma [g:607[unidade]] e os seus [g:601[aliados adjacentes]], dando-lhes -2 de [g:509[Ataque]].]]"
		"CardEffect_10248_0"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:504[Armadura]]."
		"CardName_10481"		"Proteção de Shiva"
		"CardText_10481"		"[g:401[Modifique]] uma [g:607[unidade]] e os seus [g:601[aliados adjacentes]], dando-lhes -2 de [g:509[Ataque]]."
		"CardModification_10481_0"		"-2 de [g:509[Ataque]]."
		"CardName_10252"		"[C7] Alabarda do Corredor de Pedra"
		"CardText_10252"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:509[Ataque]]. [g:401[Modifique]] a {s:thisCardName}, dando-lhe \"Ao equipar, o [g:0[herói]] ganha +1 de [g:509[Ataque]]\" [g:202[após a fase de combate]]."
		"CardEffect_10252_0"		"[g:401[Modifique]] a {s:thisCardName}, dando-lhe \"Ao equipar, o [g:0[herói]] ganha +1 de [g:509[Ataque]]\" [g:202[após a fase de combate]]."
		"CardModification_10252_0"		"Ao equipar, o [g:0[herói]] ganha +1 de [g:509[Ataque]]."
		"CardName_10253"		"[B5] Couraça do Corredor de Pedra"
		"CardText_10253"		"Ao equipar, o [g:0[herói]] ganha +1 de [g:504[Armadura]]. [g:401[Modifique]] a {s:thisCardName}, dando-lhe \"Ao equipar, o [g:0[herói]] ganha +1 de [g:504[Armadura]]\" [g:202[após a fase de combate]]."
		"CardEffect_10253_0"		"[g:401[Modifique]] a {s:thisCardName}, dando-lhe \"Ao equipar, o [g:0[herói]] ganha +1 de [g:504[Armadura]]\" [g:202[após a fase de combate]]."
		"CardModification_10253_0"		"Ao equipar, o [g:0[herói]] ganha +1 de [g:504[Armadura]]."
		"CardName_10255"		"[U16] Escritura da Loja"
		"CardText_10255"		"Todo [g:5[item]] na sua Loja Secreta custa -X de Ouro, sendo X o seu custo básico."
		"CardEffect_10255_0"		"Todo [g:5[item]] na sua Loja Secreta custa -X de Ouro, sendo X o seu custo básico."
		"CardName_10256"		"[U11] Adagas de Jaspe"
		"CardText_10256"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:509[Ataque]] e [g:611[Perfurar]]."
		"CardEffect_10256_0"		"Ao equipar, o [g:0[herói]] ganha +2 de [g:509[Ataque]] e [g:611[Perfurar]]."
		"CardName_10259"		"[U0] Couraça dos Keen"
		"CardText_10259"		"Ao equipar, o [g:0[herói]] ganha +1 de [g:504[Armadura]]. O [g:0[herói]] também ganha +1 de [g:504[Armadura]] para cada unidade que<br>o estiver atacando."
		"CardEffect_10259_0"		"O [g:0[herói]] também ganha +1 de [g:504[Armadura]] para cada unidade que o estiver atacando."
		"CardName_10260"		"[B3] Chifre do Alfa"
		"CardText_10260"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:510[Vida]].<BR/>\n<BR/>\n[activatedability[[color:ability[Ativa&#9632;2:]] [g:409[Invoque]] uma [[Manada de Couros-de-Trovão]].]]"
		"CardEffect_10260_0"		"Ao equipar, o [g:0[herói]] ganha +4 de [g:510[Vida]]."
		"CardName_10483"		"Chifre do Alfa"
		"CardText_10483"		"[g:409[Invoque]] uma [[Manada de Couros-de-Trovão]]."
		"CardName_10262"		"[U7] Proteção de Nyctasha"
		"CardText_10262"		"Ao equipar, o [g:0[herói]] ganha +1 de [g:504[Armadura]].<BR/>\n<BR/>\n[activatedability[[color:ability[Ativa &#9632;1:]] Mova os [g:600[inimigos adjacentes]] a este [g:0[herói]] para outras trilhas aleatórias.]]"
		"CardEffect_10262_0"		"Ao equipar, o [g:0[herói]] ganha +1 de [g:504[Armadura]]."
		"CardName_10484"		"Proteção de Nyctasha"
		"CardText_10484"		"Mova os [g:600[inimigos adjacentes]] a este [g:0[herói]] para outras trilhas aleatórias."
		"CardName_10263"		"[U17] Lâmina da Apoteose"
		"CardText_10263"		"Ao equipar, o [g:0[herói]] ganha +8 de [g:509[Ataque]] e +4 de [g:501[Cerco]]. [g:408[Condene]] todas as [g:607[unidades]] que sofrerem [g:609[dano de batalha]] deste [g:0[herói]].<BR/>\n<BR/>\n[activatedability[[color:ability[Ativa &#9632;1:]] [g:408[Condene]] [g:3[aprimoramentos]] inimigos. [g:408[Condene]] todos os [g:5[itens]] equipados pela [g:607[unidade]] que está bloqueando este [g:0[herói]].]]"
		"CardEffect_10263_0"		"[g:408[Condene]] todas as [g:607[unidades]] que sofrerem [g:609[dano de batalha]] deste [g:0[herói]]."
		"CardName_10541"		"Lâmina da Apoteose"
		"CardText_10541"		"[g:408[Condene]] [g:3[aprimoramentos]] inimigos. [g:408[Condene]] todos os [g:5[itens]] equipados pela [g:607[unidade]] que está bloqueando este [g:0[herói]]."
		"CardName_10142"		"[C22] Neblina Corrosiva"
		"CardText_10142"		"[g:408[Condene]] todos os itens equipados."
		"CardName_10191"		"[D8] Encaminhamento"
		"CardText_10191"		"[g:401[Modifique]] os [g:0[heróis]] inimigos na [g:300[Fonte]], dando-lhes -X de [g:509[Ataque]], sendo X a metade de seus valores de [g:509[Ataque]]. [g:401[Modifique-os]] também com \"A sua [g:2[torre]] recebe -1 de [g:511[Mana]].\""
		"CardEffect_10191_0"		"A sua [g:2[torre]] recebe -1 de [g:511[Mana]]."
		"CardModification_10191_0"		"A sua [g:2[torre]] recebe -1 de [g:511[Mana]]."
		"CardName_10196"		"[C7] Me Vê Um Também"
		"CardText_10196"		"Escolha um [g:0[herói]]. Coloque na sua mão uma cópia básica de um [g:5[item]] aleatório equipado nesse [g:0[herói]]."
		"CardName_10198"		"[F13] Tempestade Fustigante"
		"CardText_10198"		"Cause 2 de dano a todas as [g:2[torres]] em todas as trilhas."
		"CardName_10267"		"Prisão Astral"
		"CardText_10267"		"[g:405[Atordoe]] uma [g:607[unidade]] durante esta rodada. Conceda a essa [g:607[unidade]] [g:507[Imunidade a Dano]] durante esta rodada."
		"CardModification_10267_0"		"[g:507[Imunidade a Dano]]."
		"CardName_10268"		"[F5] Magnetita da Demolição"
		"CardText_10268"		"Cause à [g:2[torre]] inimiga dano equivalente ao total de [g:504[Armadura]] dos inimigos."
		"CardName_10270"		"[C17] Disparo Resvalante"
		"CardText_10270"		"Cause 2 de dano a uma [g:607[unidade]] em qualquer trilha."
		"CardName_10272"		"Assassinar"
		"CardText_10272"		"Cause 10 de dano [g:508[perfurante]] a uma [g:607[unidade]] em qualquer trilha."
		"CardName_10273"		"[B10] Disparo a Esmo"
		"CardText_10273"		"Cause 4 de dano a uma [g:607[unidade]]. <br><br>[color:quick[[g:604[&#9634; Obtenha iniciativa]].]]"
		"CardName_10274"		"Aura de Parada Cardíaca"
		"CardText_10274"		"[g:401[Modifique]] um [color:black[[g:0[herói]] preto]], dando-lhe \"Cause 2 de dano [g:508[perfurante]] aos [g:600[inimigos adjacentes]] a este [g:0[herói]] [g:200[antes da fase de ação]].\""
		"CardEffect_10274_0"		"Cause 2 de dano [g:508[perfurante]] aos [g:600[inimigos adjacentes]] a este [g:0[herói]] [g:200[antes da fase de ação]]."
		"CardModification_10274_0"		"Cause 2 de dano [g:508[perfurante]] aos [g:600[inimigos adjacentes]] a este [g:0[herói]] [g:200[antes da fase de ação]]."
		"CardName_10275"		"Drenagem de Mana"
		"CardText_10275"		"Cause uma penalidade de -2 de [g:511[Mana]] à [g:2[torre]] inimiga e conceda à sua [g:2[torre]] +2 de [g:511[Mana]] nesta rodada."
		"CardModification_10275_0"		"+2 de [g:511[Mana]]."
		"CardName_10277"		"Congelamento"
		"CardText_10277"		"Cause 2 de dano a uma [g:607[unidade]] e a [g:404[desarme]] durante esta rodada."
		"CardName_10278"		"Ira do Deus do Trovão"
		"CardText_10278"		"Cause 4 de dano [g:508[perfurante]] a todos os [g:0[heróis]] inimigos em todas as trilhas."
		"CardName_10280"		"Fortalecer"
		"CardText_10280"		"[g:401[Modifique]] uma [g:607[unidade]], dando-lhe +3 de [g:509[Ataque]] e +3 de [g:502[Transposição]]."
		"CardModification_10280_0"		"+3 de [g:509[Ataque]] e +3 de [g:502[Transposição]]."
		"CardName_10281"		"Carapaça Iônica"
		"CardText_10281"		"[g:401[Modifique]] uma [g:607[unidade]], dando-lhe +3 de [g:503[Retaliação]]."
		"CardModification_10281_0"		"+3 de [g:503[Retaliação]]."
		"CardName_10282"		"Enfurecer"
		"CardText_10282"		"Conceda a um [color:red[[g:0[herói]] vermelho]] +4 de [g:509[Ataque]] e +4 de [g:504[Armadura]] nesta rodada."
		"CardModification_10282_0"		"+4 de [g:509[Ataque]] e +4 de [g:504[Armadura]]."
		"CardName_10287"		"Escudo Afótico"
		"CardText_10287"		"[g:402[Expurgue]] os efeitos inimigos de uma [g:607[unidade]]. Conceda a essa [g:607[unidade]] +2 de [g:504[Armadura]] e +2 de [g:503[Retaliação]] nesta rodada."
		"CardModification_10287_0"		"+2 de [g:504[Armadura]] e +2 de [g:503[Retaliação]]."
		"CardName_10288"		"Grito do Furioso"
		"CardText_10288"		"Escolha um [color:red[[g:0[herói]] aliado vermelho]]. Ele luta contra os seus [g:600[inimigos adjacentes]]."
		"CardName_10289"		"Fúria de Sangue"
		"CardText_10289"		"[g:406[Silencie]] uma [g:607[unidade]] durante esta rodada. Conceda a essa [g:607[unidade]] +4 de [g:509[Ataque]] nesta rodada."
		"CardModification_10289_0"		"+4 de [g:509[Ataque]]."
		"CardName_10290"		"Carapaça de Kraken"
		"CardText_10290"		"[g:401[Modifique]] um [color:red[[g:0[herói]] vermelho]], dando-lhe +1 de [g:504[Armadura]]. <br><br>[color:quick[[g:604[&#9634; Obtenha iniciativa]].]]"
		"CardModification_10290_0"		"+1 de [g:504[Armadura]]."
		"CardName_10291"		"Marcha das Máquinas"
		"CardText_10291"		"[g:200[Antes da fase de ação]], se houver alguma carga em {s:thisCardName}, remova uma e cause 2 de dano à [g:2[torre]] inimiga e 2 de dano a todos os inimigos."
		"CardEffect_10291_0"		"[g:200[Antes da fase de ação]], se houver alguma carga em {s:thisCardName}, remova uma e cause 2 de dano à [g:2[torre]] inimiga e 2 de dano a todos os inimigos."
		"CardName_10292"		"Arma de Dois Gumes"
		"CardText_10292"		"Conceda a um [color:red[[g:0[herói]] vermelho]] +8 de [g:509[Ataque]] e -8 de [g:504[Armadura]] durante esta rodada."
		"CardModification_10292_0"		"+8 de [g:509[Ataque]] e -8 de [g:504[Armadura]]."
		"CardName_10293"		"Rugido Primitivo"
		"CardText_10293"		"[g:405[Atordoe]] uma [g:607[unidade]] que esteja bloqueando um [color:red[[g:0[herói]] aliado vermelho]] durante esta rodada. Mova os [g:601[aliados adjacentes]] a essa [g:607[unidade]] para outras trilhas aleatórias."
		"CardName_10294"		"Picada da Víbora"
		"CardText_10294"		"Conceda a uma [g:607[unidade]] \"Cause 2 de dano [g:508[perfurante]] a esta [g:607[unidade]] [g:200[antes da fase de ação]]\" até ela morrer."
		"CardEffect_10294_0"		"Cause 2 de dano [g:508[perfurante]] a esta [g:607[unidade]] [g:200[antes da fase de ação]]."
		"CardModification_10294_0"		"Cause 2 de dano [g:508[perfurante]] a esta [g:607[unidade]] [g:200[antes da fase de ação]]."
		"CardName_10295"		"[F8] Coerção Arcana"
		"CardText_10295"		"[g:401[Modifique]] a [g:2[torre]] inimiga, dando-lhe -1 de [g:511[Mana]]."
		"CardModification_10295_0"		"-1 de [g:511[Mana]]."
		"CardName_10296"		"Vórtice Mortal"
		"CardText_10296"		"Escolha um [color:red[[g:0[herói]] aliado vermelho]]. Cause aos seus [g:600[inimigos adjacentes]] 2 de dano e uma penalidade de -2 de [g:509[Ataque]] nesta rodada."
		"CardModification_10296_0"		"-2 de [g:509[Ataque]]."
		"CardName_10297"		"[F3] Postura Defensiva"
		"CardText_10297"		"Conceda a um [g:0[herói]] +3 de [g:504[Armadura]] durante esta rodada."
		"CardModification_10297_0"		"+3 de [g:504[Armadura]]."
		"CardName_10298"		"[B32] Perdido no Tempo"
		"CardText_10298"		"Cause +3 de [g:407[Trava]] a três cartas aleatórias na mão do adversário."
		"CardName_10299"		"[B33] Defendam os Fracos"
		"CardText_10299"		"[g:401[Modifique]] uma [g:607[unidade]], dando-lhe \"Os [g:601[aliados adjacentes]] a esta [g:607[unidade]] ganham +2 de [g:504[Armadura]].\""
		"CardEffect_10299_0"		"Os [g:601[aliados adjacentes]] a esta [g:607[unidade]] ganham +2 de [g:504[Armadura]]."
		"CardModification_10299_0"		"Os [g:601[aliados adjacentes]] a esta [g:607[unidade]] ganham +2 de [g:504[Armadura]]."
		"CardName_10300"		"[D0] Treinamento de Combate"
		"CardText_10300"		"[g:401[Modifique]] um [g:0[herói]], dando-lhe +2 de [g:509[Ataque]]."
		"CardModification_10300_0"		"+2 de [g:509[Ataque]]."
		"CardName_10302"		"[D31] Autossabotagem"
		"CardText_10302"		"[g:401[Modifique]] duas cartas aleatórias na mão do adversário, dando-lhes \"[g:608[&#9633;]] Cause 6 de dano a uma [g:2[torre]] aliada aleatória em qualquer trilha.\""
		"CardModification_10302_0"		"[g:608[&#9633;]] Cause 6 de dano a uma [g:2[torre]] aliada aleatória em qualquer trilha."
		"CardName_10303"		"[D2] Rugido"
		"CardText_10303"		"Mova uma [g:1[criatura]] para outra trilha aleatória."
		"CardName_10305"		"[D14] Arrasar"
		"CardText_10305"		"[g:408[Condene]] todos os [g:3[aprimoramentos]] inimigos."
		"CardName_10306"		"[B34] Destruam as Defesas!"
		"CardText_10306"		"[g:408[Condene]] um [g:3[aprimoramento]]. [g:608[&#9633;]] Pegue uma carta."
		"CardName_10307"		"[B5] Previsão"
		"CardText_10307"		"Pegue 2 cartas."
		"CardName_10308"		"Coup de Grace"
		"CardText_10308"		"Descarte uma carta aleatória. [g:408[Condene]] um [g:0[herói]]."
		"CardName_10310"		"[F7] Catapulta dos Oglodi"
		"CardText_10310"		"Cause 2 de dano [g:508[perfurante]] à [g:2[torre]] inimiga [g:200[antes da fase de ação]]."
		"CardEffect_10310_0"		"Cause 2 de dano [g:508[perfurante]] à [g:2[torre]] inimiga [g:200[antes da fase de ação]]."
		"CardName_10311"		"[A25] Armar a Rebelião"
		"CardText_10311"		"[g:401[Modifique]] as [g:1[criaturas]] aliadas, dando-lhes +2 de [g:509[Ataque]] e +1 de [g:504[Armadura]]."
		"CardModification_10311_0"		"+2 de [g:509[Ataque]] e +1 de [g:504[Armadura]]."
		"CardName_10312"		"[D22] Ataque Abrangente"
		"CardText_10312"		"Cause 2 de dano a todas as [g:1[criaturas]] inimigas."
		"CardName_10313"		"[C19] Postura de Ataque"
		"CardText_10313"		"Conceda a um [color:red[[g:0[herói]] vermelho]] +4 de [g:509[Ataque]] durante esta rodada."
		"CardModification_10313_0"		"+4 de [g:509[Ataque]]."
		"CardName_10314"		"[F6] Façanhas Escusas"
		"CardText_10314"		"Cause 2 de dano à [g:2[torre]] inimiga para cada um dos [g:3[aprimoramentos]] dela."
		"CardName_10315"		"[S3] Aniquilação"
		"CardText_10315"		"[g:408[Condene]] todas as unidades."
		"CardName_10316"		"[C15] Encontrar Fraqueza"
		"CardText_10316"		"Conceda [g:611[Perfuração]] a um [g:0[herói]] e aos seus [g:601[aliados adjacentes]] durante esta rodada. Pegue uma carta."
		"CardModification_10316_0"		"[g:611[Perfuração]]."
		"CardName_10317"		"[D27] Maldição da Atrofia"
		"CardText_10317"		"[g:401[Modifique]] os [g:0[heróis]] inimigos, dando-lhes -2 de [g:509[Ataque]]."
		"CardModification_10317_0"		"-2 de [g:509[Ataque]]."
		"CardName_10318"		"Congelamento em Cadeia"
		"CardText_10318"		"Cause 3 de dano a uma [g:607[unidade]]. Depois, repita 7 vezes o efeito: [g:608[&#9633;]] Cause 3 de dano a uma [g:607[unidade]] aleatória à esquerda ou à direita. <br><br>[color:quick[[g:604[&#9634; Obtenha iniciativa]].]]"
		"CardName_10319"		"[D24] Revelação Diabólica"
		"CardText_10319"		"Pegue 2 cartas. Cause 2 de dano aos aliados em todas as trilhas."
		"CardName_10322"		"[B15] Dia do Pagamento"
		"CardText_10322"		"Duplique o seu ouro."
		"CardName_10323"		"Batida Ecoante"
		"CardText_10323"		"Cause a todos os inimigos um dano equivalente à quantidade de inimigos."
		"CardName_10324"		"[D6] Proteção do Galho de Ferro"
		"CardText_10324"		"Conceda a uma [g:607[unidade]] em qualquer trilha +3 de [g:504[Armadura]] até o fim da próxima [g:203[fase de combate]] dela."
		"CardModification_10324_0"		"+3 de [g:504[Armadura]]."
		"CardName_10325"		"Devorando os Fracos"
		"CardText_10325"		"[g:409[Invoque]] um [[Cão de Guerra]] para cada [g:607[unidade]] que tiver sofrido dano."
		"CardName_10326"		"[B27] Chega de Magia!"
		"CardText_10326"		"Avance para a [g:203[fase de combate]]."
		"CardName_10327"		"[D12] Determinação Heroica"
		"CardText_10327"		"[g:401[Modifique]] um [color:red[[g:0[herói]] vermelho]], dando-lhe \"Ao jogar uma carta que não seja [g:5[item]] de custo 2 ou menor, [g:401[modifique]] este [g:0[herói]], dando-lhe +2 de [g:510[Vida]].\""
		"CardEffect_10327_0"		"Ao jogar uma carta que não seja [g:5[item]] de custo 2 ou menor, [g:401[modifique]] este [g:0[herói]], dando-lhe +2 de [g:510[Vida]]."
		"CardModification_10327_0"		"Ao jogar uma carta que não seja [g:5[item]] de custo 2 ou menor, [g:401[modifique]] este [g:0[herói]], dando-lhe +2 de [g:510[Vida]]."
		"CardName_10328"		"[A16] Emboscar"
		"CardText_10328"		"Escolha um [color:black[[g:0[herói]] aliado preto]]. Depois, escolha outra [g:607[unidade]] em qualquer trilha. Eles [g:400[lutam]] entre si."
		"CardName_10330"		"Força Divina"
		"CardText_10330"		"[g:401[Modifique]] um [color:red[[g:0[herói]] vermelho]], dando-lhe +4 de [g:509[Ataque]]."
		"CardModification_10330_0"		"+4 de [g:509[Ataque]]."
		"CardName_10331"		"[F10] Frenesi do Ouro"
		"CardText_10331"		"Gaste todo o seu ouro. Para cada 1 de ouro gasto: [g:608[&#9633;]] Cause 4 de dano a um aliado ou inimigo aleatório."
		"CardName_10332"		"[B4] Plano de Assassinato"
		"CardText_10332"		"Conceda a um [color:black[[g:0[herói]] preto]] +8 de [g:509[Ataque]] durante esta rodada. Depois, escolha o seu alvo de combate."
		"CardModification_10332_0"		"+8 de [g:509[Ataque]]."
		"CardName_10334"		"[C10] Alinhamento Estelar"
		"CardText_10334"		"Conceda à sua [g:2[torre]] +3 de [g:511[Mana]] durante esta rodada."
		"CardModification_10334_0"		"+3 de [g:511[Mana]]."
		"CardName_10335"		"[D26] Convocar Reservistas"
		"CardText_10335"		"[g:409[Invoque]] duas [[Criaturas Guerreiras]] em qualquer trilha."
		"CardName_10336"		"[D28] Antes Tarde do que Nunca"
		"CardText_10336"		"[g:409[Invoque]] uma [[Criatura Guerreira]] em qualquer trilha."
		"CardName_10338"		"[B11] Intervenção Divina"
		"CardText_10338"		"Conceda aos aliados [g:507[Imunidade a Dano]] durante esta rodada."
		"CardModification_10338_0"		"[g:507[Imunidade a Dano]]."
		"CardName_10339"		"Rajada de Vento"
		"CardText_10339"		"[g:406[Silencie]] os [g:0[heróis]] inimigos durante esta rodada."
		"CardName_10340"		"Mão de Deus"
		"CardText_10340"		"Cure completamente todos os aliados. Conceda aos aliados [g:507[Imunidade a Dano]] durante esta rodada."
		"CardModification_10340_0"		"[g:507[Imunidade a Dano]]."
		"CardName_10341"		"Duelo"
		"CardText_10341"		"Escolha um [color:red[[g:0[herói]] aliado vermelho]] e outra [g:607[unidade]]. Eles [g:400[lutam]] entre si."
		"CardName_10342"		"[C12] Atrás de Confusão"
		"CardText_10342"		"Escolha um [g:0[herói aliado]]. Ele ganha [g:403[provocar]]. Escolha um alvo de combate para ele."
		"CardName_10344"		"[B13] Façam uma Limpa!"
		"CardText_10344"		"Conceda aos [g:0[heróis]] aliados +4 de [g:502[Transposição]] nesta rodada."
		"CardModification_10344_0"		"+4 de [g:502[Transposição]]."
		"CardName_10347"		"[B24] Floração Defensiva"
		"CardText_10347"		"[g:409[Invoque]] duas [[Muralhas de Petalosa]]."
		"CardName_10348"		"Graça do Onividente"
		"CardText_10348"		"[g:401[Modifique]] um [color:green[[g:0[herói]] verde]], dando-lhe \"Os aliados ganham +2 de [g:505[Regeneração]].\""
		"CardEffect_10348_0"		"Os aliados ganham +2 de [g:505[Regeneração]]."
		"CardModification_10348_0"		"Os aliados ganham +2 de [g:505[Regeneração]]."
		"CardName_10349"		"[D11] Cólera Crescente"
		"CardText_10349"		"[g:401[Modifique]] um [color:red[[g:0[herói]] vermelho]], dando-lhe \"Ao jogar uma carta que não seja [g:5[item]] de custo 2 ou menor, [g:401[modifique]] este [g:0[herói]], dando-lhe +1 de [g:509[Ataque]].\""
		"CardEffect_10349_0"		"Ao jogar uma carta que não seja [g:5[item]] de custo 2 ou menor, [g:401[modifique]] este [g:0[herói]], dando-lhe +1 de [g:509[Ataque]]."
		"CardModification_10349_0"		"Ao jogar uma carta que não seja [g:5[item]] de custo 2 ou menor, [g:401[modifique]] este [g:0[herói]], dando-lhe +1 de [g:509[Ataque]]."
		"CardName_10350"		"[C1] Golpe Baixo"
		"CardText_10350"		"[g:405[Atordoe]] uma [g:607[unidade]] que esteja bloqueando um [color:red[[g:0[herói]] aliado vermelho]] nesta rodada. Cause 2 de dano a essa [g:607[unidade]]."
		"CardName_10352"		"[C13] Descarga Elétrica"
		"CardText_10352"		"Cause 6 de dano à [g:2[torre]] inimiga."
		"CardName_10353"		"[B36] Raio de Dâmocles"
		"CardText_10353"		"Cause 20 de dano à [g:2[torre]] inimiga."
		"CardName_10354"		"[A22] Um por Um"
		"CardText_10354"		"Cause 4 de dano a uma [g:607[unidade]] em qualquer trilha."
		"CardName_10355"		"[A3] Portal Dimensional"
		"CardText_10355"		"[g:409[Invoque]] três [[Criaturas Guerreiras]]."
		"CardName_10358"		"[F0] Mutirão de Restauração"
		"CardText_10358"		"8 de cura à sua [g:2[torre]]."
		"CardName_10359"		"[D29] Ganhando Tempo"
		"CardText_10359"		"Conceda +2 de [g:407[Trava]] a duas cartas aleatórias na mão do adversário."
		"CardName_10360"		"[A7] Fogo Amigo"
		"CardText_10360"		"Escolha dois inimigos. Eles [g:400[lutam]] entre si."
		"CardName_10361"		"[A23] Ataque Coordenado"
		"CardText_10361"		"[g:401[Modifique]] um [color:black[[g:0[herói]] preto]], dando-lhe \"Ao jogar uma [color:black[carta preta]], conceda a este [g:0[herói]] e aos seus [g:601[aliados adjacentes]] +2 de [g:509[Ataque]] nesta rodada.\""
		"CardEffect_10361_0"		"Ao jogar uma [color:black[carta preta]], conceda a este [g:0[herói]] e aos seus [g:601[aliados adjacentes]] +2 de [g:509[Ataque]] nesta rodada."
